conv_id,domain,row_id,speaker,utterance,sys_act,usr_act,extracted_slots,state_info,state_book,missing_info,missing_book
movie_0414,movie,7,user,18:30,,"{""act"": ""inform"", ""slots"": {""time"": ""18:30""}}","{""time"": ""18:30""}","{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""18:30""}",[],"[""tickets""]"
movie_0414,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""18:30""}",[],"[""tickets""]"
movie_0414,movie,9,user,2 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 2}}","{""tickets"": 2}","{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 2}",[],[]
movie_0414,movie,10,system,"Chốt đặt vé: phim avatar, rạp Lotte, ngày weekend, giờ 18:30, 2 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 2}",[],[]
movie_0414,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""avatar"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 2}",[],[]
movie_0415,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0415,movie,1,user,Mình muốn đặt vé phim dune.,,"{""act"": ""inform"", ""slots"": {""movie"": ""dune""}}","{""movie"": ""dune""}","{""movie"": ""dune""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0415,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""dune""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0415,movie,3,user,Lotte.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte""}}","{""theater"": ""Lotte""}","{""movie"": ""dune"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0415,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""dune"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0415,movie,5,user,Hôm nay. Mình muốn đặt vé phim dune.,,"{""act"": ""inform"", ""slots"": {""date"": ""today"", ""movie"": ""dune""}}","{""date"": ""today"", ""movie"": ""dune""}","{""movie"": ""dune"", ""theater"": ""Lotte""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0415,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""dune"", ""theater"": ""Lotte""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0415,movie,7,user,19:45 Hôm nay.,,"{""act"": ""inform"", ""slots"": {""time"": ""19:45"", ""date"": ""today""}}","{""date"": ""today"", ""time"": ""19:45""}","{""movie"": ""dune"", ""theater"": ""Lotte""}","{""date"": ""today"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0415,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""dune"", ""theater"": ""Lotte""}","{""date"": ""today"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0415,movie,9,user,2 vé Hôm nay. Lotte.,,"{""act"": ""inform"", ""slots"": {""tickets"": 2, ""date"": ""today"", ""theater"": ""Lotte""}}","{""date"": ""today"", ""tickets"": 2, ""theater"": ""Lotte""}","{""movie"": ""dune"", ""theater"": ""Lotte""}","{""date"": ""today"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0415,movie,10,system,"Chốt đặt vé: phim dune, rạp Lotte, ngày today, giờ 19:45, 2 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""dune"", ""theater"": ""Lotte""}","{""date"": ""today"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0415,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""dune"", ""theater"": ""Lotte""}","{""date"": ""today"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0416,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0416,movie,1,user,Mình muốn đặt vé phim conan.,,"{""act"": ""inform"", ""slots"": {""movie"": ""conan""}}","{""movie"": ""conan""}","{""movie"": ""conan""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0416,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""conan""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0416,movie,3,user,CGV.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV""}}","{""theater"": ""CGV""}","{""movie"": ""conan"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0416,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""conan"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0416,movie,5,user,Hôm nay.,,"{""act"": ""inform"", ""slots"": {""date"": ""today""}}","{""date"": ""today""}","{""movie"": ""conan"", ""theater"": ""CGV""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0416,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""conan"", ""theater"": ""CGV""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0416,movie,7,user,22:00,,"{""act"": ""inform"", ""slots"": {""time"": ""22:00""}}","{""time"": ""22:00""}","{""movie"": ""conan"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""22:00""}",[],"[""tickets""]"
movie_0416,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""conan"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""22:00""}",[],"[""tickets""]"
movie_0416,movie,9,user,4 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 4}}","{""tickets"": 4}","{""movie"": ""conan"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 4}",[],[]
movie_0416,movie,10,system,"Chốt đặt vé: phim conan, rạp CGV, ngày today, giờ 22:00, 4 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""conan"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 4}",[],[]
movie_0416,movie,11,user,"Không đúng, mình sửa lại: 3 vé",,"{""act"": ""deny+inform"", ""slots"": {""tickets"": 3}}","{""tickets"": 3}","{""movie"": ""conan"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 3}",[],[]
movie_0416,movie,12,system,"Chốt đặt vé: phim conan, rạp CGV, ngày today, giờ 22:00, 3 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""conan"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 3}",[],[]
movie_0416,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""conan"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 3}",[],[]
navigation_0417,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0417,navigation,1,user,Đi tới Chợ Bà Chiểu. Từ City Hall. Đi bus.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Chợ Bà Chiểu"", ""origin"": ""City Hall"", ""mode"": ""bus""}}","{""mode"": ""bus"", ""origin"": ""City Hall""}","{""mode"": ""bus"", ""origin"": ""City Hall""}",{},"[""destination""]",[]
navigation_0417,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,"{""mode"": ""bus"", ""origin"": ""City Hall""}",{},"[""destination""]",[]
navigation_0417,navigation,3,user,Đi tới Chợ Bà Chiểu.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Chợ Bà Chiểu""}}","{""destination"": ""Chợ Bà Chiểu""}","{""mode"": ""bus"", ""origin"": ""City Hall"", ""destination"": ""Chợ Bà Chiểu""}",{},[],[]
navigation_0417,navigation,4,system,"Chốt: từ City Hall đến Chợ Bà Chiểu, phương tiện bus. OK không?",CONFIRM(navigation),,,"{""mode"": ""bus"", ""origin"": ""City Hall"", ""destination"": ""Chợ Bà Chiểu""}",{},[],[]
navigation_0417,navigation,5,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""mode"": ""bus"", ""origin"": ""City Hall"", ""destination"": ""Chợ Bà Chiểu""}",{},[],[]
movie_0418,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0418,movie,1,user,Mình muốn đặt vé phim spider-man.,,"{""act"": ""inform"", ""slots"": {""movie"": ""spider-man""}}","{""movie"": ""spider-man""}","{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0418,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0418,movie,3,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}","{""theater"": ""Galaxy""}","{""movie"": ""spider-man"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0418,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0418,movie,5,user,Hôm nay.,,"{""act"": ""inform"", ""slots"": {""date"": ""today""}}","{""date"": ""today""}","{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0418,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0418,movie,7,user,21:10,,"{""act"": ""inform"", ""slots"": {""time"": ""21:10""}}","{""time"": ""21:10""}","{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""21:10""}",[],"[""tickets""]"
movie_0418,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""21:10""}",[],"[""tickets""]"
movie_0418,movie,9,user,1 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 1}}","{""tickets"": 1}","{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
movie_0418,movie,10,system,"Chốt đặt vé: phim spider-man, rạp Galaxy, ngày today, giờ 21:10, 1 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
movie_0418,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
navigation_0419,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0419,navigation,1,user,Đi tới Central Station.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Central Station""}}","{""destination"": ""Central Station""}","{""destination"": ""Central Station""}",{},"[""origin"", ""mode""]",[]
navigation_0419,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""Central Station""}",{},"[""origin"", ""mode""]",[]
navigation_0419,navigation,3,user,Từ Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Sân bay Tân Sơn Nhất""}}","{""origin"": ""Sân bay Tân Sơn Nhất""}","{""destination"": ""Central Station"", ""origin"": ""Sân bay Tân Sơn Nhất""}",{},"[""mode""]",[]
navigation_0419,navigation,4,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,,"{""destination"": ""Central Station"", ""origin"": ""Sân bay Tân Sơn Nhất""}",{},"[""mode""]",[]
navigation_0419,navigation,5,user,Đi bus.,,"{""act"": ""inform"", ""slots"": {""mode"": ""bus""}}","{""mode"": ""bus""}","{""destination"": ""Central Station"", ""origin"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""bus""}",{},[],[]
navigation_0419,navigation,6,system,"Chốt: từ Sân bay Tân Sơn Nhất đến Central Station, phương tiện bus. OK không?",CONFIRM(navigation),,,"{""destination"": ""Central Station"", ""origin"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""bus""}",{},[],[]
navigation_0419,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""Central Station"", ""origin"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""bus""}",{},[],[]
navigation_0420,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0420,navigation,1,user,Đi tới UBND Quận 1.,,"{""act"": ""inform"", ""slots"": {""destination"": ""UBND Quận 1""}}","{""destination"": ""UBND Quận 1""}","{""destination"": ""UBND Quận 1""}",{},"[""origin"", ""mode""]",[]
navigation_0420,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""UBND Quận 1""}",{},"[""origin"", ""mode""]",[]
navigation_0420,navigation,3,user,Từ City Hall.,,"{""act"": ""inform"", ""slots"": {""origin"": ""City Hall""}}","{""origin"": ""City Hall""}","{""destination"": ""UBND Quận 1"", ""origin"": ""City Hall""}",{},"[""mode""]",[]
navigation_0420,navigation,4,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,,"{""destination"": ""UBND Quận 1"", ""origin"": ""City Hall""}",{},"[""mode""]",[]
navigation_0420,navigation,5,user,Đi xe máy.,,"{""act"": ""inform"", ""slots"": {""mode"": ""motorbike""}}","{""mode"": ""motorbike""}","{""destination"": ""UBND Quận 1"", ""origin"": ""City Hall"", ""mode"": ""motorbike""}",{},[],[]
navigation_0420,navigation,6,system,"Chốt: từ City Hall đến UBND Quận 1, phương tiện motorbike. OK không?",CONFIRM(navigation),,,"{""destination"": ""UBND Quận 1"", ""origin"": ""City Hall"", ""mode"": ""motorbike""}",{},[],[]
navigation_0420,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""UBND Quận 1"", ""origin"": ""City Hall"", ""mode"": ""motorbike""}",{},[],[]
navigation_0421,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0421,navigation,1,user,Đi tới Sân bay Tân Sơn Nhất. Từ City Hall. Đi bộ.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall"", ""mode"": ""walk""}}","{""mode"": ""walk"", ""origin"": ""City Hall""}","{""mode"": ""walk"", ""origin"": ""City Hall""}",{},"[""destination""]",[]
navigation_0421,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,"{""mode"": ""walk"", ""origin"": ""City Hall""}",{},"[""destination""]",[]
navigation_0421,navigation,3,user,Đi tới Sân bay Tân Sơn Nhất.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Sân bay Tân Sơn Nhất""}}","{""destination"": ""Sân bay Tân Sơn Nhất""}","{""mode"": ""walk"", ""origin"": ""City Hall"", ""destination"": ""Sân bay Tân Sơn Nhất""}",{},[],[]
navigation_0421,navigation,4,system,"Chốt: từ City Hall đến Sân bay Tân Sơn Nhất, phương tiện walk. OK không?",CONFIRM(navigation),,,"{""mode"": ""walk"", ""origin"": ""City Hall"", ""destination"": ""Sân bay Tân Sơn Nhất""}",{},[],[]
navigation_0421,navigation,5,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""mode"": ""walk"", ""origin"": ""City Hall"", ""destination"": ""Sân bay Tân Sơn Nhất""}",{},[],[]
navigation_0422,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0422,navigation,1,user,Đi tới UBND Quận 1. Từ Landmark 81. Đi xe máy.,,"{""act"": ""inform"", ""slots"": {""destination"": ""UBND Quận 1"", ""origin"": ""Landmark 81"", ""mode"": ""motorbike""}}","{""mode"": ""motorbike"", ""origin"": ""UBND Quận 1""}","{""mode"": ""motorbike"", ""origin"": ""UBND Quận 1""}",{},"[""destination""]",[]
navigation_0422,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,"{""mode"": ""motorbike"", ""origin"": ""UBND Quận 1""}",{},"[""destination""]",[]
navigation_0422,navigation,3,user,Đi tới UBND Quận 1.,,"{""act"": ""inform"", ""slots"": {""destination"": ""UBND Quận 1""}}","{""destination"": ""UBND Quận 1""}","{""mode"": ""motorbike"", ""origin"": ""UBND Quận 1"", ""destination"": ""UBND Quận 1""}",{},[],[]
navigation_0422,navigation,4,system,"Chốt: từ UBND Quận 1 đến UBND Quận 1, phương tiện motorbike. OK không?",CONFIRM(navigation),,,"{""mode"": ""motorbike"", ""origin"": ""UBND Quận 1"", ""destination"": ""UBND Quận 1""}",{},[],[]
navigation_0422,navigation,5,user,"Không đúng, mình sửa lại: Từ Landmark 81.",,"{""act"": ""deny+inform"", ""slots"": {""origin"": ""Landmark 81""}}","{""origin"": ""Landmark 81""}","{""mode"": ""motorbike"", ""origin"": ""Landmark 81"", ""destination"": ""UBND Quận 1""}",{},[],[]
navigation_0422,navigation,6,system,"Chốt: từ Landmark 81 đến UBND Quận 1, phương tiện motorbike. OK không?",CONFIRM(navigation),,,"{""mode"": ""motorbike"", ""origin"": ""Landmark 81"", ""destination"": ""UBND Quận 1""}",{},[],[]
navigation_0422,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""mode"": ""motorbike"", ""origin"": ""Landmark 81"", ""destination"": ""UBND Quận 1""}",{},[],[]
movie_0423,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0423,movie,1,user,Mình muốn đặt vé phim conan. 2 vé 22:00,,"{""act"": ""inform"", ""slots"": {""movie"": ""conan"", ""tickets"": 2, ""time"": ""22:00""}}","{""time"": ""22:00"", ""tickets"": 2, ""movie"": ""conan""}","{""movie"": ""conan""}","{""time"": ""22:00"", ""tickets"": 2}","[""theater""]","[""date""]"
movie_0423,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""conan""}","{""time"": ""22:00"", ""tickets"": 2}","[""theater""]","[""date""]"
movie_0423,movie,3,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}","{""theater"": ""Galaxy""}","{""movie"": ""conan"", ""theater"": ""Galaxy""}","{""time"": ""22:00"", ""tickets"": 2}",[],"[""date""]"
movie_0423,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""conan"", ""theater"": ""Galaxy""}","{""time"": ""22:00"", ""tickets"": 2}",[],"[""date""]"
movie_0423,movie,5,user,Hôm nay.,,"{""act"": ""inform"", ""slots"": {""date"": ""today""}}","{""date"": ""today""}","{""movie"": ""conan"", ""theater"": ""Galaxy""}","{""time"": ""22:00"", ""tickets"": 2, ""date"": ""today""}",[],[]
movie_0423,movie,6,system,"Chốt đặt vé: phim conan, rạp Galaxy, ngày today, giờ 22:00, 2 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""conan"", ""theater"": ""Galaxy""}","{""time"": ""22:00"", ""tickets"": 2, ""date"": ""today""}",[],[]
movie_0423,movie,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""conan"", ""theater"": ""Galaxy""}","{""time"": ""22:00"", ""tickets"": 2, ""date"": ""today""}",[],[]
movie_0424,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0424,movie,1,user,Mình muốn đặt vé phim oppenheimer.,,"{""act"": ""inform"", ""slots"": {""movie"": ""oppenheimer""}}","{""movie"": ""oppenheimer""}","{""movie"": ""oppenheimer""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0424,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""oppenheimer""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0424,movie,3,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}","{""theater"": ""Galaxy""}","{""movie"": ""oppenheimer"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0424,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""oppenheimer"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0424,movie,5,user,Hôm nay.,,"{""act"": ""inform"", ""slots"": {""date"": ""today""}}","{""date"": ""today""}","{""movie"": ""oppenheimer"", ""theater"": ""Galaxy""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0424,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""oppenheimer"", ""theater"": ""Galaxy""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0424,movie,7,user,22:00 Hôm nay.,,"{""act"": ""inform"", ""slots"": {""time"": ""22:00"", ""date"": ""today""}}","{""date"": ""today"", ""time"": ""22:00""}","{""movie"": ""oppenheimer"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""22:00""}",[],"[""tickets""]"
movie_0424,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""oppenheimer"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""22:00""}",[],"[""tickets""]"
movie_0424,movie,9,user,3 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 3}}","{""tickets"": 3}","{""movie"": ""oppenheimer"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 3}",[],[]
movie_0424,movie,10,system,"Chốt đặt vé: phim oppenheimer, rạp Galaxy, ngày today, giờ 22:00, 3 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""oppenheimer"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 3}",[],[]
movie_0424,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""oppenheimer"", ""theater"": ""Galaxy""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 3}",[],[]
navigation_0425,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0425,navigation,1,user,Đi tới UBND Quận 1.,,"{""act"": ""inform"", ""slots"": {""destination"": ""UBND Quận 1""}}","{""destination"": ""UBND Quận 1""}","{""destination"": ""UBND Quận 1""}",{},"[""origin"", ""mode""]",[]
navigation_0425,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""UBND Quận 1""}",{},"[""origin"", ""mode""]",[]
navigation_0425,navigation,3,user,Từ Bến Thành. Đi tới UBND Quận 1. Đi bus.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Bến Thành"", ""destination"": ""UBND Quận 1"", ""mode"": ""bus""}}","{""mode"": ""bus"", ""origin"": ""Bến Thành. Đi"", ""destination"": ""UBND Quận 1. Đi bus.""}","{""destination"": ""UBND Quận 1. Đi bus."", ""mode"": ""bus"", ""origin"": ""Bến Thành. Đi""}",{},[],[]
navigation_0425,navigation,4,system,"Chốt: từ Bến Thành. Đi đến UBND Quận 1. Đi bus., phương tiện bus. OK không?",CONFIRM(navigation),,,"{""destination"": ""UBND Quận 1. Đi bus."", ""mode"": ""bus"", ""origin"": ""Bến Thành. Đi""}",{},[],[]
navigation_0425,navigation,5,user,"Không đúng, mình sửa lại: Từ Bến Thành.",,"{""act"": ""deny+inform"", ""slots"": {""origin"": ""Bến Thành""}}","{""origin"": ""Bến Thành""}","{""destination"": ""UBND Quận 1. Đi bus."", ""mode"": ""bus"", ""origin"": ""Bến Thành""}",{},[],[]
navigation_0425,navigation,6,system,"Chốt: từ Bến Thành đến UBND Quận 1. Đi bus., phương tiện bus. OK không?",CONFIRM(navigation),,,"{""destination"": ""UBND Quận 1. Đi bus."", ""mode"": ""bus"", ""origin"": ""Bến Thành""}",{},[],[]
navigation_0425,navigation,7,user,"Không đúng, mình sửa lại: Đi tới UBND Quận 1.",,"{""act"": ""deny+inform"", ""slots"": {""destination"": ""UBND Quận 1""}}","{""destination"": ""UBND Quận 1""}","{""destination"": ""UBND Quận 1"", ""mode"": ""bus"", ""origin"": ""Bến Thành""}",{},[],[]
navigation_0425,navigation,8,system,"Chốt: từ Bến Thành đến UBND Quận 1, phương tiện bus. OK không?",CONFIRM(navigation),,,"{""destination"": ""UBND Quận 1"", ""mode"": ""bus"", ""origin"": ""Bến Thành""}",{},[],[]
navigation_0425,navigation,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""UBND Quận 1"", ""mode"": ""bus"", ""origin"": ""Bến Thành""}",{},[],[]
navigation_0426,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0426,navigation,1,user,Đi tới City Hall.,,"{""act"": ""inform"", ""slots"": {""destination"": ""City Hall""}}","{""destination"": ""City Hall""}","{""destination"": ""City Hall""}",{},"[""origin"", ""mode""]",[]
navigation_0426,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""City Hall""}",{},"[""origin"", ""mode""]",[]
navigation_0426,navigation,3,user,Từ Central Station. Đi bộ. Đi tới City Hall.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Central Station"", ""mode"": ""walk"", ""destination"": ""City Hall""}}","{""mode"": ""walk"", ""origin"": ""Central Station. Đi bộ. Đi"", ""destination"": ""City Hall.""}","{""destination"": ""City Hall."", ""mode"": ""walk"", ""origin"": ""Central Station. Đi bộ. Đi""}",{},[],[]
navigation_0426,navigation,4,system,"Chốt: từ Central Station. Đi bộ. Đi đến City Hall., phương tiện walk. OK không?",CONFIRM(navigation),,,"{""destination"": ""City Hall."", ""mode"": ""walk"", ""origin"": ""Central Station. Đi bộ. Đi""}",{},[],[]
