conv_id,domain,task_success,num_rows,repairs,confirms,oos,refusals,slot_f1,state_slot_accuracy,joint_goal_accuracy,wrong_slots,goal
oracle_movie_00283,movie,1,8,0,1,0,0,1.0,1.0,1,[],"{""movie"": ""avatar"", ""theater"": ""BHD"", ""date"": ""weekend"", ""time"": ""22:00"", ""tickets"": 2}"
oracle_navigation_00284,navigation,1,12,1,2,0,0,1.0,1.0,1,[],"{""origin"": ""City Hall"", ""destination"": ""Central Stadium"", ""mode"": ""walk"", ""avoid"": ""traffic""}"
oracle_navigation_00285,navigation,0,16,0,1,1,2,0.6667,0.6667,0,"[""mode""]","{""origin"": ""Central Station"", ""destination"": ""Bến Thành"", ""mode"": ""bus""}"
oracle_movie_00286,movie,1,16,1,2,1,0,1.0,1.0,1,[],"{""movie"": ""avatar"", ""theater"": ""CGV"", ""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 4}"
oracle_movie_00287,movie,1,12,1,2,0,0,1.0,1.0,1,[],"{""movie"": ""conan"", ""theater"": ""CGV"", ""date"": ""today"", ""time"": ""21:10"", ""tickets"": 2}"
oracle_movie_00288,movie,1,12,1,2,0,0,1.0,1.0,1,[],"{""movie"": ""wonka"", ""theater"": ""BHD"", ""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 1}"
oracle_navigation_00289,navigation,1,10,1,2,0,0,1.0,1.0,1,[],"{""origin"": ""Central Stadium"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""motorbike""}"
oracle_navigation_00290,navigation,1,16,2,4,0,1,1.0,1.0,1,[],"{""origin"": ""Central Station"", ""destination"": ""Central Stadium"", ""mode"": ""bus""}"
oracle_navigation_00291,navigation,1,10,1,2,0,0,1.0,1.0,1,[],"{""origin"": ""Landmark 81"", ""destination"": ""City Hall"", ""mode"": ""car"", ""avoid"": ""highway""}"
oracle_navigation_00292,navigation,1,16,0,1,0,2,1.0,1.0,1,[],"{""origin"": ""Central Stadium"", ""destination"": ""Bến Thành"", ""mode"": ""car""}"
oracle_navigation_00293,navigation,1,8,1,2,0,0,1.0,1.0,1,[],"{""origin"": ""Central Stadium"", ""destination"": ""Landmark 81"", ""mode"": ""motorbike"", ""avoid"": ""traffic""}"
oracle_navigation_00294,navigation,1,10,1,3,0,0,1.0,1.0,1,[],"{""origin"": ""UBND Quận 1"", ""destination"": ""Central Station"", ""mode"": ""motorbike"", ""avoid"": ""highway""}"
oracle_navigation_00295,navigation,1,12,1,3,0,0,1.0,1.0,1,[],"{""origin"": ""UBND Quận 1"", ""destination"": ""Bến Thành"", ""mode"": ""motorbike"", ""avoid"": ""traffic""}"
oracle_navigation_00296,navigation,1,16,1,3,0,1,1.0,1.0,1,[],"{""origin"": ""Sân bay Tân Sơn Nhất"", ""destination"": ""Central Station"", ""mode"": ""walk""}"
oracle_movie_00297,movie,1,14,0,1,0,0,1.0,1.0,1,[],"{""movie"": ""barbie"", ""theater"": ""BHD"", ""date"": ""today"", ""time"": ""19:45"", ""tickets"": 4}"
oracle_movie_00298,movie,1,12,0,1,0,0,1.0,1.0,1,[],"{""movie"": ""avatar"", ""theater"": ""CGV"", ""date"": ""today"", ""time"": ""22:00"", ""tickets"": 2}"
oracle_movie_00299,movie,0,16,0,0,1,1,0.8889,0.8,0,"[""time""]","{""movie"": ""oppenheimer"", ""theater"": ""Galaxy"", ""date"": ""today"", ""time"": ""21:10"", ""tickets"": 1}"
oracle_movie_00300,movie,1,16,1,2,0,1,1.0,1.0,1,[],"{""movie"": ""oppenheimer"", ""theater"": ""Lotte"", ""date"": ""weekend"", ""time"": ""22:00"", ""tickets"": 4}"
oracle_movie_00301,movie,0,16,0,0,1,1,0.8889,0.8,0,"[""time""]","{""movie"": ""avatar"", ""theater"": ""CGV"", ""date"": ""tomorrow"", ""time"": ""18:30"", ""tickets"": 1}"
oracle_movie_00302,movie,0,16,0,0,0,2,0.8889,0.8,0,"[""tickets""]","{""movie"": ""conan"", ""theater"": ""CGV"", ""date"": ""today"", ""time"": ""19:45"", ""tickets"": 4}"
oracle_navigation_00303,navigation,1,10,1,2,0,0,1.0,1.0,1,[],"{""origin"": ""Landmark 81"", ""destination"": ""Chợ Bà Chiểu"", ""mode"": ""car"", ""avoid"": ""ferry""}"
oracle_navigation_00304,navigation,1,16,1,4,0,0,1.0,1.0,1,[],"{""origin"": ""Sân bay Tân Sơn Nhất"", ""destination"": ""Bến Thành"", ""mode"": ""car"", ""avoid"": ""ferry""}"
oracle_movie_00305,movie,1,16,3,4,1,0,1.0,1.0,1,[],"{""movie"": ""spider-man"", ""theater"": ""Lotte"", ""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 3}"
oracle_navigation_00306,navigation,0,16,3,4,0,0,0.6667,0.6667,0,"[""origin""]","{""origin"": ""Sân bay Tân Sơn Nhất"", ""destination"": ""Chợ Bà Chiểu"", ""mode"": ""bus""}"
oracle_navigation_00307,navigation,0,16,1,2,0,2,0.6667,0.6667,0,"[""origin""]","{""origin"": ""Central Stadium"", ""destination"": ""Central Station"", ""mode"": ""walk""}"
oracle_movie_00308,movie,1,8,0,1,0,1,1.0,1.0,1,[],"{""movie"": ""spider-man"", ""theater"": ""BHD"", ""date"": ""weekend"", ""time"": ""22:00"", ""tickets"": 1}"
oracle_navigation_00309,navigation,1,8,0,1,0,0,1.0,1.0,1,[],"{""origin"": ""Chợ Bà Chiểu"", ""destination"": ""Bến Thành"", ""mode"": ""car""}"
oracle_movie_00310,movie,1,16,0,1,0,0,1.0,1.0,1,[],"{""movie"": ""barbie"", ""theater"": ""Lotte"", ""date"": ""today"", ""time"": ""19:45"", ""tickets"": 4}"
oracle_navigation_00311,navigation,1,12,0,1,0,0,1.0,1.0,1,[],"{""origin"": ""UBND Quận 1"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""motorbike""}"
oracle_navigation_00312,navigation,1,8,1,3,0,0,1.0,1.0,1,[],"{""origin"": ""City Hall"", ""destination"": ""Chợ Bà Chiểu"", ""mode"": ""motorbike""}"
oracle_movie_00313,movie,1,16,0,1,1,0,1.0,1.0,1,[],"{""movie"": ""oppenheimer"", ""theater"": ""BHD"", ""date"": ""weekend"", ""time"": ""21:10"", ""tickets"": 2}"
oracle_navigation_00314,navigation,1,10,2,3,0,0,1.0,1.0,1,[],"{""origin"": ""UBND Quận 1"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""walk""}"
oracle_navigation_00315,navigation,1,14,1,2,0,1,1.0,1.0,1,[],"{""origin"": ""Bến Thành"", ""destination"": ""Chợ Bà Chiểu"", ""mode"": ""walk"", ""avoid"": ""traffic""}"
oracle_movie_00316,movie,1,12,0,1,0,0,1.0,1.0,1,[],"{""movie"": ""dune"", ""theater"": ""CGV"", ""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 1}"
oracle_movie_00317,movie,1,12,0,1,1,0,1.0,1.0,1,[],"{""movie"": ""wonka"", ""theater"": ""BHD"", ""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 2}"
oracle_movie_00318,movie,1,16,0,1,1,0,1.0,1.0,1,[],"{""movie"": ""inside out"", ""theater"": ""Galaxy"", ""date"": ""weekend"", ""time"": ""22:00"", ""tickets"": 4}"
oracle_movie_00319,movie,1,12,0,1,0,1,1.0,1.0,1,[],"{""movie"": ""spider-man"", ""theater"": ""Galaxy"", ""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 2}"
oracle_movie_00320,movie,1,12,1,2,0,0,1.0,1.0,1,[],"{""movie"": ""wonka"", ""theater"": ""CGV"", ""date"": ""today"", ""time"": ""21:10"", ""tickets"": 1}"
oracle_navigation_00321,navigation,1,14,0,1,3,0,1.0,1.0,1,[],"{""origin"": ""Sân bay Tân Sơn Nhất"", ""destination"": ""Landmark 81"", ""mode"": ""walk""}"
oracle_navigation_00322,navigation,1,12,0,1,0,1,1.0,1.0,1,[],"{""origin"": ""Sân bay Tân Sơn Nhất"", ""destination"": ""Chợ Bà Chiểu"", ""mode"": ""bus""}"
oracle_navigation_00323,navigation,1,16,2,2,1,0,1.0,1.0,1,[],"{""origin"": ""City Hall"", ""destination"": ""Central Station"", ""mode"": ""bus""}"
oracle_navigation_00324,navigation,1,16,1,3,1,0,1.0,1.0,1,[],"{""origin"": ""Bến Thành"", ""destination"": ""Central Station"", ""mode"": ""car"", ""avoid"": ""highway""}"
oracle_navigation_00325,navigation,1,10,1,2,1,0,1.0,1.0,1,[],"{""origin"": ""Chợ Bà Chiểu"", ""destination"": ""UBND Quận 1"", ""mode"": ""walk""}"
oracle_navigation_00326,navigation,1,16,0,1,1,3,1.0,1.0,1,[],"{""origin"": ""Sân bay Tân Sơn Nhất"", ""destination"": ""Chợ Bà Chiểu"", ""mode"": ""walk""}"
oracle_navigation_00327,navigation,1,16,2,4,0,0,1.0,1.0,1,[],"{""origin"": ""Bến Thành"", ""destination"": ""UBND Quận 1"", ""mode"": ""motorbike""}"
oracle_navigation_00328,navigation,1,16,2,3,0,0,1.0,1.0,1,[],"{""origin"": ""Chợ Bà Chiểu"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""bus""}"
oracle_movie_00329,movie,1,12,0,1,2,0,1.0,1.0,1,[],"{""movie"": ""barbie"", ""theater"": ""Lotte"", ""date"": ""today"", ""time"": ""22:00"", ""tickets"": 2}"
oracle_navigation_00330,navigation,1,16,0,1,1,1,1.0,1.0,1,[],"{""origin"": ""UBND Quận 1"", ""destination"": ""Central Stadium"", ""mode"": ""car""}"
oracle_navigation_00331,navigation,0,16,1,2,0,3,0.6667,0.6667,0,"[""origin""]","{""origin"": ""Central Station"", ""destination"": ""City Hall"", ""mode"": ""car""}"
oracle_navigation_00332,navigation,0,16,0,2,1,1,0.6667,0.6667,0,"[""origin""]","{""origin"": ""Sân bay Tân Sơn Nhất"", ""destination"": ""Landmark 81"", ""mode"": ""bus"", ""avoid"": ""traffic""}"
oracle_movie_00333,movie,0,16,0,1,0,0,0.8,0.8,0,"[""time""]","{""movie"": ""spider-man"", ""theater"": ""Lotte"", ""date"": ""weekend"", ""time"": ""22:00"", ""tickets"": 4}"
oracle_navigation_00334,navigation,1,16,1,2,2,0,1.0,1.0,1,[],"{""origin"": ""Central Stadium"", ""destination"": ""UBND Quận 1"", ""mode"": ""bus""}"
oracle_navigation_00335,navigation,0,16,0,3,1,0,0.6667,0.6667,0,"[""origin""]","{""origin"": ""Central Station"", ""destination"": ""Bến Thành"", ""mode"": ""walk"", ""avoid"": ""ferry""}"
oracle_navigation_00336,navigation,1,16,3,3,0,0,1.0,1.0,1,[],"{""origin"": ""Sân bay Tân Sơn Nhất"", ""destination"": ""Chợ Bà Chiểu"", ""mode"": ""walk""}"
oracle_navigation_00337,navigation,1,12,2,4,0,0,1.0,1.0,1,[],"{""origin"": ""Bến Thành"", ""destination"": ""Central Stadium"", ""mode"": ""bus"", ""avoid"": ""highway""}"
oracle_movie_00338,movie,1,12,0,1,0,0,1.0,1.0,1,[],"{""movie"": ""conan"", ""theater"": ""BHD"", ""date"": ""today"", ""time"": ""19:45"", ""tickets"": 4}"
oracle_navigation_00339,navigation,1,6,0,1,0,0,1.0,1.0,1,[],"{""origin"": ""Sân bay Tân Sơn Nhất"", ""destination"": ""Bến Thành"", ""mode"": ""car""}"
oracle_movie_00340,movie,1,16,0,1,0,1,1.0,1.0,1,[],"{""movie"": ""dune"", ""theater"": ""CGV"", ""date"": ""today"", ""time"": ""21:10"", ""tickets"": 3}"
oracle_movie_00341,movie,1,16,0,0,0,1,1.0,1.0,1,[],"{""movie"": ""inside out"", ""theater"": ""CGV"", ""date"": ""weekend"", ""time"": ""21:10"", ""tickets"": 3}"
oracle_movie_00342,movie,1,16,0,0,0,2,1.0,1.0,1,[],"{""movie"": ""spider-man"", ""theater"": ""Lotte"", ""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 4}"
oracle_movie_00343,movie,1,16,1,2,0,0,1.0,1.0,1,[],"{""movie"": ""avatar"", ""theater"": ""Lotte"", ""date"": ""today"", ""time"": ""22:00"", ""tickets"": 1}"
oracle_movie_00344,movie,0,16,0,0,0,3,0.75,0.6,0,"[""time"", ""tickets""]","{""movie"": ""wonka"", ""theater"": ""CGV"", ""date"": ""tomorrow"", ""time"": ""18:30"", ""tickets"": 3}"
oracle_navigation_00345,navigation,1,16,1,3,0,1,1.0,1.0,1,[],"{""origin"": ""Landmark 81"", ""destination"": ""Central Station"", ""mode"": ""car""}"
oracle_navigation_00346,navigation,1,10,0,1,0,0,1.0,1.0,1,[],"{""origin"": ""UBND Quận 1"", ""destination"": ""Landmark 81"", ""mode"": ""bus"", ""avoid"": ""highway""}"
oracle_navigation_00347,navigation,1,8,0,1,0,0,1.0,1.0,1,[],"{""origin"": ""Bến Thành"", ""destination"": ""Landmark 81"", ""mode"": ""motorbike""}"
oracle_navigation_00348,navigation,1,12,0,1,1,0,1.0,1.0,1,[],"{""origin"": ""Bến Thành"", ""destination"": ""City Hall"", ""mode"": ""car""}"
oracle_movie_00349,movie,1,12,0,1,0,0,1.0,1.0,1,[],"{""movie"": ""inside out"", ""theater"": ""BHD"", ""date"": ""weekend"", ""time"": ""22:00"", ""tickets"": 2}"
oracle_movie_00350,movie,1,10,0,1,0,0,1.0,1.0,1,[],"{""movie"": ""wonka"", ""theater"": ""Galaxy"", ""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 4}"
oracle_navigation_00351,navigation,1,12,0,1,1,0,1.0,1.0,1,[],"{""origin"": ""Bến Thành"", ""destination"": ""Central Stadium"", ""mode"": ""bus""}"
oracle_navigation_00352,navigation,1,10,0,1,0,0,1.0,1.0,1,[],"{""origin"": ""Bến Thành"", ""destination"": ""Central Station"", ""mode"": ""motorbike""}"
oracle_navigation_00353,navigation,1,12,1,3,0,1,1.0,1.0,1,[],"{""origin"": ""Bến Thành"", ""destination"": ""Chợ Bà Chiểu"", ""mode"": ""car"", ""avoid"": ""traffic""}"
oracle_movie_00354,movie,1,14,0,1,1,0,1.0,1.0,1,[],"{""movie"": ""oppenheimer"", ""theater"": ""Lotte"", ""date"": ""today"", ""time"": ""22:00"", ""tickets"": 3}"
oracle_movie_00355,movie,1,14,0,1,1,0,1.0,1.0,1,[],"{""movie"": ""barbie"", ""theater"": ""CGV"", ""date"": ""weekend"", ""time"": ""19:45"", ""tickets"": 4}"
oracle_navigation_00356,navigation,0,16,0,0,0,2,0.6667,0.6667,0,"[""destination""]","{""origin"": ""Landmark 81"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""car""}"
oracle_movie_00357,movie,1,14,0,1,1,0,1.0,1.0,1,[],"{""movie"": ""oppenheimer"", ""theater"": ""Galaxy"", ""date"": ""weekend"", ""time"": ""22:00"", ""tickets"": 4}"
oracle_movie_00358,movie,1,16,2,4,0,0,1.0,1.0,1,[],"{""movie"": ""conan"", ""theater"": ""Lotte"", ""date"": ""today"", ""time"": ""18:30"", ""tickets"": 4}"
oracle_movie_00359,movie,1,14,1,2,0,0,1.0,1.0,1,[],"{""movie"": ""conan"", ""theater"": ""Galaxy"", ""date"": ""today"", ""time"": ""18:30"", ""tickets"": 4}"
oracle_navigation_00360,navigation,1,6,0,1,0,0,1.0,1.0,1,[],"{""origin"": ""Landmark 81"", ""destination"": ""Chợ Bà Chiểu"", ""mode"": ""walk""}"
oracle_navigation_00361,navigation,1,10,1,2,0,0,1.0,1.0,1,[],"{""origin"": ""City Hall"", ""destination"": ""Bến Thành"", ""mode"": ""motorbike""}"
oracle_movie_00362,movie,1,14,0,1,0,0,1.0,1.0,1,[],"{""movie"": ""oppenheimer"", ""theater"": ""BHD"", ""date"": ""weekend"", ""time"": ""21:10"", ""tickets"": 1}"
oracle_movie_00363,movie,1,12,0,1,1,0,1.0,1.0,1,[],"{""movie"": ""dune"", ""theater"": ""CGV"", ""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 4}"
oracle_navigation_00364,navigation,1,12,1,4,0,0,1.0,1.0,1,[],"{""origin"": ""UBND Quận 1"", ""destination"": ""Landmark 81"", ""mode"": ""motorbike"", ""avoid"": ""ferry""}"
oracle_navigation_00365,navigation,1,6,0,1,0,0,1.0,1.0,1,[],"{""origin"": ""Central Station"", ""destination"": ""Central Stadium"", ""mode"": ""bus""}"
oracle_navigation_00366,navigation,1,12,1,2,0,1,1.0,1.0,1,[],"{""origin"": ""Chợ Bà Chiểu"", ""destination"": ""Central Stadium"", ""mode"": ""walk""}"
oracle_navigation_00367,navigation,1,16,2,4,0,0,1.0,1.0,1,[],"{""origin"": ""Central Stadium"", ""destination"": ""Bến Thành"", ""mode"": ""car"", ""avoid"": ""traffic""}"
oracle_navigation_00368,navigation,1,10,0,1,0,0,1.0,1.0,1,[],"{""origin"": ""Bến Thành"", ""destination"": ""Central Station"", ""mode"": ""motorbike""}"
oracle_navigation_00369,navigation,1,12,0,1,0,1,1.0,1.0,1,[],"{""origin"": ""Sân bay Tân Sơn Nhất"", ""destination"": ""Chợ Bà Chiểu"", ""mode"": ""bus""}"
oracle_movie_00370,movie,1,12,0,1,0,1,1.0,1.0,1,[],"{""movie"": ""avatar"", ""theater"": ""Lotte"", ""date"": ""weekend"", ""time"": ""21:10"", ""tickets"": 4}"
oracle_movie_00371,movie,1,16,0,1,1,1,1.0,1.0,1,[],"{""movie"": ""barbie"", ""theater"": ""Lotte"", ""date"": ""weekend"", ""time"": ""19:45"", ""tickets"": 4}"
oracle_movie_00372,movie,0,16,0,0,0,0,0.8889,0.8,0,"[""tickets""]","{""movie"": ""dune"", ""theater"": ""Lotte"", ""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 1}"
oracle_movie_00373,movie,1,14,0,1,1,1,1.0,1.0,1,[],"{""movie"": ""dune"", ""theater"": ""Galaxy"", ""date"": ""today"", ""time"": ""21:10"", ""tickets"": 4}"
oracle_navigation_00374,navigation,1,16,3,5,0,0,1.0,1.0,1,[],"{""origin"": ""Central Stadium"", ""destination"": ""UBND Quận 1"", ""mode"": ""car""}"
oracle_navigation_00375,navigation,1,8,0,1,0,0,1.0,1.0,1,[],"{""origin"": ""Central Station"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""car""}"
oracle_movie_00376,movie,0,16,0,0,0,1,0.8,0.8,0,"[""time""]","{""movie"": ""conan"", ""theater"": ""Lotte"", ""date"": ""tomorrow"", ""time"": ""18:30"", ""tickets"": 1}"
oracle_navigation_00377,navigation,1,10,1,2,0,0,1.0,1.0,1,[],"{""origin"": ""Landmark 81"", ""destination"": ""City Hall"", ""mode"": ""bus""}"
oracle_movie_00378,movie,0,16,0,0,0,1,0.75,0.6,0,"[""date"", ""time""]","{""movie"": ""oppenheimer"", ""theater"": ""Lotte"", ""date"": ""today"", ""time"": ""22:00"", ""tickets"": 3}"
oracle_navigation_00379,navigation,1,8,0,1,0,0,1.0,1.0,1,[],"{""origin"": ""Central Stadium"", ""destination"": ""Central Station"", ""mode"": ""car""}"
oracle_navigation_00380,navigation,0,16,2,2,0,2,0.6667,0.6667,0,"[""mode""]","{""origin"": ""Sân bay Tân Sơn Nhất"", ""destination"": ""City Hall"", ""mode"": ""walk""}"
oracle_navigation_00381,navigation,1,10,1,2,0,0,1.0,1.0,1,[],"{""origin"": ""Chợ Bà Chiểu"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""bus"", ""avoid"": ""ferry""}"
oracle_navigation_00382,navigation,1,12,1,2,1,1,1.0,1.0,1,[],"{""origin"": ""Landmark 81"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""walk"", ""avoid"": ""highway""}"
oracle_navigation_00383,navigation,1,16,1,3,0,0,1.0,1.0,1,[],"{""origin"": ""Central Stadium"", ""destination"": ""Chợ Bà Chiểu"", ""mode"": ""car""}"
oracle_movie_00384,movie,1,12,0,1,0,0,1.0,1.0,1,[],"{""movie"": ""wonka"", ""theater"": ""BHD"", ""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 1}"
oracle_navigation_00385,navigation,1,16,1,3,0,0,1.0,1.0,1,[],"{""origin"": ""UBND Quận 1"", ""destination"": ""City Hall"", ""mode"": ""car""}"
oracle_navigation_00386,navigation,1,16,2,2,0,0,1.0,1.0,1,[],"{""origin"": ""Central Station"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""walk""}"
oracle_navigation_00387,navigation,1,14,1,4,0,0,1.0,1.0,1,[],"{""origin"": ""Chợ Bà Chiểu"", ""destination"": ""Bến Thành"", ""mode"": ""car"", ""avoid"": ""highway""}"
oracle_navigation_00388,navigation,1,10,0,1,0,0,1.0,1.0,1,[],"{""origin"": ""City Hall"", ""destination"": ""Chợ Bà Chiểu"", ""mode"": ""motorbike"", ""avoid"": ""ferry""}"
oracle_navigation_00389,navigation,1,10,0,1,2,0,1.0,1.0,1,[],"{""origin"": ""Bến Thành"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""walk"", ""avoid"": ""ferry""}"
oracle_navigation_00390,navigation,0,16,0,2,0,0,0.6667,0.6667,0,"[""origin""]","{""origin"": ""UBND Quận 1"", ""destination"": ""Bến Thành"", ""mode"": ""motorbike""}"
oracle_movie_00391,movie,1,16,1,4,0,0,1.0,1.0,1,[],"{""movie"": ""spider-man"", ""theater"": ""Lotte"", ""date"": ""today"", ""time"": ""21:10"", ""tickets"": 4}"
oracle_navigation_00392,navigation,1,10,0,1,0,1,1.0,1.0,1,[],"{""origin"": ""Central Stadium"", ""destination"": ""UBND Quận 1"", ""mode"": ""bus""}"
oracle_movie_00393,movie,0,16,0,0,0,2,0.6667,0.6,0,"[""theater"", ""tickets""]","{""movie"": ""spider-man"", ""theater"": ""BHD"", ""date"": ""weekend"", ""time"": ""21:10"", ""tickets"": 2}"
oracle_navigation_00394,navigation,1,16,2,6,0,0,1.0,1.0,1,[],"{""origin"": ""Bến Thành"", ""destination"": ""Central Stadium"", ""mode"": ""bus"", ""avoid"": ""traffic""}"
oracle_movie_00395,movie,1,8,0,1,0,0,1.0,1.0,1,[],"{""movie"": ""avatar"", ""theater"": ""Galaxy"", ""date"": ""weekend"", ""time"": ""19:45"", ""tickets"": 3}"
oracle_navigation_00396,navigation,1,10,0,1,1,0,1.0,1.0,1,[],"{""origin"": ""Chợ Bà Chiểu"", ""destination"": ""UBND Quận 1"", ""mode"": ""walk"", ""avoid"": ""highway""}"
oracle_navigation_00397,navigation,1,10,1,2,0,0,1.0,1.0,1,[],"{""origin"": ""Landmark 81"", ""destination"": ""Central Stadium"", ""mode"": ""motorbike""}"
oracle_movie_00398,movie,1,10,1,2,0,0,1.0,1.0,1,[],"{""movie"": ""wonka"", ""theater"": ""Galaxy"", ""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 2}"
oracle_navigation_00399,navigation,1,8,1,2,0,0,1.0,1.0,1,[],"{""origin"": ""Central Station"", ""destination"": ""Chợ Bà Chiểu"", ""mode"": ""car"", ""avoid"": ""highway""}"
oracle_navigation_00400,navigation,1,10,1,2,0,0,1.0,1.0,1,[],"{""origin"": ""Landmark 81"", ""destination"": ""Central Stadium"", ""mode"": ""bus""}"
oracle_navigation_00401,navigation,1,16,2,3,0,1,1.0,1.0,1,[],"{""origin"": ""Central Stadium"", ""destination"": ""City Hall"", ""mode"": ""bus""}"
oracle_navigation_00402,navigation,1,14,1,3,0,0,1.0,1.0,1,[],"{""origin"": ""Central Station"", ""destination"": ""Landmark 81"", ""mode"": ""motorbike"", ""avoid"": ""ferry""}"
oracle_navigation_00403,navigation,1,14,1,2,0,1,1.0,1.0,1,[],"{""origin"": ""City Hall"", ""destination"": ""Central Stadium"", ""mode"": ""walk""}"
oracle_movie_00404,movie,1,10,0,1,0,1,1.0,1.0,1,[],"{""movie"": ""barbie"", ""theater"": ""CGV"", ""date"": ""today"", ""time"": ""22:00"", ""tickets"": 4}"
oracle_navigation_00405,navigation,1,14,0,1,1,0,1.0,1.0,1,[],"{""origin"": ""Chợ Bà Chiểu"", ""destination"": ""Landmark 81"", ""mode"": ""motorbike""}"
oracle_movie_00406,movie,0,16,0,0,0,2,0.75,0.6,0,"[""time"", ""tickets""]","{""movie"": ""wonka"", ""theater"": ""Galaxy"", ""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 1}"
oracle_movie_00407,movie,1,14,0,1,0,1,1.0,1.0,1,[],"{""movie"": ""dune"", ""theater"": ""BHD"", ""date"": ""today"", ""time"": ""22:00"", ""tickets"": 4}"
oracle_navigation_00408,navigation,1,16,1,1,1,0,1.0,1.0,1,[],"{""origin"": ""City Hall"", ""destination"": ""Central Station"", ""mode"": ""bus""}"
oracle_movie_00409,movie,1,8,0,1,0,0,1.0,1.0,1,[],"{""movie"": ""dune"", ""theater"": ""BHD"", ""date"": ""weekend"", ""time"": ""21:10"", ""tickets"": 4}"
oracle_navigation_00410,navigation,1,8,0,1,0,0,1.0,1.0,1,[],"{""origin"": ""Central Station"", ""destination"": ""Chợ Bà Chiểu"", ""mode"": ""car"", ""avoid"": ""highway""}"
oracle_movie_00411,movie,1,14,0,1,0,1,1.0,1.0,1,[],"{""movie"": ""inside out"", ""theater"": ""Lotte"", ""date"": ""tomorrow"", ""time"": ""21:10"", ""tickets"": 1}"
oracle_movie_00412,movie,1,12,0,1,0,0,1.0,1.0,1,[],"{""movie"": ""inside out"", ""theater"": ""BHD"", ""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 4}"
oracle_navigation_00413,navigation,1,16,1,2,1,1,1.0,1.0,1,[],"{""origin"": ""UBND Quận 1"", ""destination"": ""Central Station"", ""mode"": ""walk""}"
oracle_navigation_00414,navigation,1,10,0,1,0,1,1.0,1.0,1,[],"{""origin"": ""Chợ Bà Chiểu"", ""destination"": ""Bến Thành"", ""mode"": ""car""}"
oracle_movie_00415,movie,0,16,0,0,0,1,0.8889,0.8,0,"[""tickets""]","{""movie"": ""wonka"", ""theater"": ""Lotte"", ""date"": ""weekend"", ""time"": ""19:45"", ""tickets"": 2}"
oracle_movie_00416,movie,1,16,0,0,1,0,1.0,1.0,1,[],"{""movie"": ""wonka"", ""theater"": ""Lotte"", ""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 2}"
oracle_movie_00417,movie,1,10,0,1,0,1,1.0,1.0,1,[],"{""movie"": ""wonka"", ""theater"": ""BHD"", ""date"": ""today"", ""time"": ""19:45"", ""tickets"": 2}"
oracle_movie_00418,movie,1,16,0,0,0,2,1.0,1.0,1,[],"{""movie"": ""spider-man"", ""theater"": ""BHD"", ""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 3}"
oracle_movie_00419,movie,1,14,2,4,0,1,1.0,1.0,1,[],"{""movie"": ""inside out"", ""theater"": ""CGV"", ""date"": ""today"", ""time"": ""22:00"", ""tickets"": 1}"
oracle_movie_00420,movie,1,16,1,2,0,1,1.0,1.0,1,[],"{""movie"": ""avatar"", ""theater"": ""Galaxy"", ""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 1}"
oracle_movie_00421,movie,1,6,0,1,0,0,1.0,1.0,1,[],"{""movie"": ""oppenheimer"", ""theater"": ""BHD"", ""date"": ""today"", ""time"": ""19:45"", ""tickets"": 1}"
oracle_movie_00422,movie,1,16,0,0,0,0,1.0,1.0,1,[],"{""movie"": ""conan"", ""theater"": ""BHD"", ""date"": ""weekend"", ""time"": ""22:00"", ""tickets"": 2}"
oracle_navigation_00423,navigation,1,8,0,1,0,0,1.0,1.0,1,[],"{""origin"": ""Landmark 81"", ""destination"": ""Central Stadium"", ""mode"": ""walk""}"
