conv_id,domain,row_id,speaker,utterance,sys_act,usr_act,extracted_slots,state_info,state_book,missing_info,missing_book
movie_0383,movie,9,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}","{""date"": ""tomorrow""}","{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0383,movie,10,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0383,movie,11,user,18:30,,"{""act"": ""inform"", ""slots"": {""time"": ""18:30""}}","{""time"": ""18:30""}","{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""18:30""}",[],"[""tickets""]"
movie_0383,movie,12,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""18:30""}",[],"[""tickets""]"
movie_0383,movie,13,user,3 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 3}}","{""tickets"": 3}","{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""18:30"", ""tickets"": 3}",[],[]
movie_0383,movie,14,system,"Chốt đặt vé: phim dune, rạp CGV, ngày tomorrow, giờ 18:30, 3 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""18:30"", ""tickets"": 3}",[],[]
movie_0383,movie,15,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""dune"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""18:30"", ""tickets"": 3}",[],[]
movie_0384,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0384,movie,1,user,Mình muốn đặt vé phim barbie.,,"{""act"": ""inform"", ""slots"": {""movie"": ""barbie""}}",{},{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0384,movie,2,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0384,movie,3,user,Mình muốn đặt vé phim barbie.,,"{""act"": ""inform"", ""slots"": {""movie"": ""barbie""}}","{""movie"": ""barbie""}","{""movie"": ""barbie""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0384,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""barbie""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0384,movie,5,user,BHD.,,"{""act"": ""inform"", ""slots"": {""theater"": ""BHD""}}","{""theater"": ""BHD""}","{""movie"": ""barbie"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0384,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""barbie"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0384,movie,7,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}","{""date"": ""tomorrow""}","{""movie"": ""barbie"", ""theater"": ""BHD""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0384,movie,8,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""barbie"", ""theater"": ""BHD""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0384,movie,9,user,19:45,,"{""act"": ""inform"", ""slots"": {""time"": ""19:45""}}","{""time"": ""19:45""}","{""movie"": ""barbie"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0384,movie,10,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""barbie"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0384,movie,11,user,2 vé Mai.,,"{""act"": ""inform"", ""slots"": {""tickets"": 2, ""date"": ""tomorrow""}}","{""date"": ""tomorrow"", ""tickets"": 2}","{""movie"": ""barbie"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0384,movie,12,system,"Chốt đặt vé: phim barbie, rạp BHD, ngày tomorrow, giờ 19:45, 2 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""barbie"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0384,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""barbie"", ""theater"": ""BHD""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
navigation_0385,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0385,navigation,1,user,Đi tới Sân bay Tân Sơn Nhất. Đi ô tô.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Sân bay Tân Sơn Nhất"", ""mode"": ""car""}}","{""mode"": ""car"", ""destination"": ""Sân bay Tân Sơn Nhất""}","{""mode"": ""car"", ""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin""]",[]
navigation_0385,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""mode"": ""car"", ""destination"": ""Sân bay Tân Sơn Nhất""}",{},"[""origin""]",[]
navigation_0385,navigation,3,user,Từ City Hall.,,"{""act"": ""inform"", ""slots"": {""origin"": ""City Hall""}}","{""origin"": ""City Hall""}","{""mode"": ""car"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall""}",{},[],[]
navigation_0385,navigation,4,system,"Chốt: từ City Hall đến Sân bay Tân Sơn Nhất, phương tiện car. OK không?",CONFIRM(navigation),,,"{""mode"": ""car"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall""}",{},[],[]
navigation_0385,navigation,5,user,"Không đúng, mình sửa lại: Đi xe máy.",,"{""act"": ""deny+inform"", ""slots"": {""mode"": ""motorbike""}}",{},"{""mode"": ""car"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall""}",{},[],[]
navigation_0385,navigation,6,system,"Chốt: từ City Hall đến Sân bay Tân Sơn Nhất, phương tiện car. OK không?",CONFIRM(navigation),,,"{""mode"": ""car"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall""}",{},[],[]
navigation_0385,navigation,7,user,"Không đúng, mình sửa lại: Đi xe máy.",,"{""act"": ""deny+inform"", ""slots"": {""mode"": ""motorbike""}}","{""mode"": ""motorbike""}","{""mode"": ""motorbike"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall""}",{},[],[]
navigation_0385,navigation,8,system,"Chốt: từ City Hall đến Sân bay Tân Sơn Nhất, phương tiện motorbike. OK không?",CONFIRM(navigation),,,"{""mode"": ""motorbike"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall""}",{},[],[]
navigation_0385,navigation,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""mode"": ""motorbike"", ""destination"": ""Sân bay Tân Sơn Nhất"", ""origin"": ""City Hall""}",{},[],[]
navigation_0386,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0386,navigation,1,user,Đi tới Bến Thành.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Bến Thành""}}",{},{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0386,navigation,2,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0386,navigation,3,user,Đi tới Bến Thành.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Bến Thành""}}","{""destination"": ""Bến Thành""}","{""destination"": ""Bến Thành""}",{},"[""origin"", ""mode""]",[]
navigation_0386,navigation,4,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""Bến Thành""}",{},"[""origin"", ""mode""]",[]
navigation_0386,navigation,5,user,Từ Central Stadium.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Central Stadium""}}","{""origin"": ""Central Stadium""}","{""destination"": ""Bến Thành"", ""origin"": ""Central Stadium""}",{},"[""mode""]",[]
navigation_0386,navigation,6,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,,"{""destination"": ""Bến Thành"", ""origin"": ""Central Stadium""}",{},"[""mode""]",[]
navigation_0386,navigation,7,user,Đi bộ.,,"{""act"": ""inform"", ""slots"": {""mode"": ""walk""}}","{""mode"": ""walk""}","{""destination"": ""Bến Thành"", ""origin"": ""Central Stadium"", ""mode"": ""walk""}",{},[],[]
navigation_0386,navigation,8,system,"Chốt: từ Central Stadium đến Bến Thành, phương tiện walk. OK không?",CONFIRM(navigation),,,"{""destination"": ""Bến Thành"", ""origin"": ""Central Stadium"", ""mode"": ""walk""}",{},[],[]
navigation_0386,navigation,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""Bến Thành"", ""origin"": ""Central Stadium"", ""mode"": ""walk""}",{},[],[]
navigation_0387,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0387,navigation,1,user,Đi tới Landmark 81.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Landmark 81""}}","{""destination"": ""Landmark 81""}","{""destination"": ""Landmark 81""}",{},"[""origin"", ""mode""]",[]
navigation_0387,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""Landmark 81""}",{},"[""origin"", ""mode""]",[]
navigation_0387,navigation,3,user,Từ City Hall. Đi xe máy. Đi tới Landmark 81.,,"{""act"": ""inform"", ""slots"": {""origin"": ""City Hall"", ""mode"": ""motorbike"", ""destination"": ""Landmark 81""}}","{""mode"": ""motorbike"", ""destination"": ""Landmark 81.""}","{""destination"": ""Landmark 81."", ""mode"": ""motorbike""}",{},"[""origin""]",[]
navigation_0387,navigation,4,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""Landmark 81."", ""mode"": ""motorbike""}",{},"[""origin""]",[]
navigation_0387,navigation,5,user,Từ City Hall.,,"{""act"": ""inform"", ""slots"": {""origin"": ""City Hall""}}","{""origin"": ""City Hall""}","{""destination"": ""Landmark 81."", ""mode"": ""motorbike"", ""origin"": ""City Hall""}",{},[],[]
navigation_0387,navigation,6,system,"Chốt: từ City Hall đến Landmark 81., phương tiện motorbike. OK không?",CONFIRM(navigation),,,"{""destination"": ""Landmark 81."", ""mode"": ""motorbike"", ""origin"": ""City Hall""}",{},[],[]
navigation_0387,navigation,7,user,"Không đúng, mình sửa lại: Đi ô tô. Đi tới Landmark 81.",,"{""act"": ""deny+inform"", ""slots"": {""mode"": ""car"", ""destination"": ""Landmark 81""}}","{""mode"": ""car"", ""destination"": ""Landmark 81""}","{""destination"": ""Landmark 81"", ""mode"": ""car"", ""origin"": ""City Hall""}",{},[],[]
navigation_0387,navigation,8,system,"Chốt: từ City Hall đến Landmark 81, phương tiện car. OK không?",CONFIRM(navigation),,,"{""destination"": ""Landmark 81"", ""mode"": ""car"", ""origin"": ""City Hall""}",{},[],[]
navigation_0387,navigation,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""Landmark 81"", ""mode"": ""car"", ""origin"": ""City Hall""}",{},[],[]
movie_0388,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0388,movie,1,user,Mình muốn đặt vé phim spider-man.,,"{""act"": ""inform"", ""slots"": {""movie"": ""spider-man""}}",{},{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0388,movie,2,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0388,movie,3,user,Mình muốn đặt vé phim spider-man.,,"{""act"": ""inform"", ""slots"": {""movie"": ""spider-man""}}","{""movie"": ""spider-man""}","{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0388,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""spider-man""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0388,movie,5,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}","{""theater"": ""Galaxy""}","{""movie"": ""spider-man"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0388,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0388,movie,7,user,Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend""}}",{},"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0388,movie,8,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0388,movie,9,user,Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend""}}","{""date"": ""weekend""}","{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
movie_0388,movie,10,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
movie_0388,movie,11,user,19:45,,"{""act"": ""inform"", ""slots"": {""time"": ""19:45""}}","{""time"": ""19:45""}","{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0388,movie,12,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0388,movie,13,user,3 vé 19:45,,"{""act"": ""inform"", ""slots"": {""tickets"": 3, ""time"": ""19:45""}}","{""tickets"": 3}","{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""19:45"", ""tickets"": 3}",[],[]
movie_0388,movie,14,system,"Chốt đặt vé: phim spider-man, rạp Galaxy, ngày weekend, giờ 19:45, 3 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""19:45"", ""tickets"": 3}",[],[]
movie_0388,movie,15,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""spider-man"", ""theater"": ""Galaxy""}","{""date"": ""weekend"", ""time"": ""19:45"", ""tickets"": 3}",[],[]
navigation_0389,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0389,navigation,1,user,Đi tới City Hall.,,"{""act"": ""inform"", ""slots"": {""destination"": ""City Hall""}}","{""destination"": ""City Hall""}","{""destination"": ""City Hall""}",{},"[""origin"", ""mode""]",[]
navigation_0389,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""City Hall""}",{},"[""origin"", ""mode""]",[]
navigation_0389,navigation,3,user,Từ Chợ Bà Chiểu.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Chợ Bà Chiểu""}}","{""origin"": ""Chợ Bà Chiểu""}","{""destination"": ""City Hall"", ""origin"": ""Chợ Bà Chiểu""}",{},"[""mode""]",[]
navigation_0389,navigation,4,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,,"{""destination"": ""City Hall"", ""origin"": ""Chợ Bà Chiểu""}",{},"[""mode""]",[]
navigation_0389,navigation,5,user,Đi ô tô. Đi tới City Hall. Từ Chợ Bà Chiểu.,,"{""act"": ""inform"", ""slots"": {""mode"": ""car"", ""destination"": ""City Hall"", ""origin"": ""Chợ Bà Chiểu""}}","{""mode"": ""car"", ""origin"": ""City Hall""}","{""destination"": ""City Hall"", ""origin"": ""City Hall"", ""mode"": ""car""}",{},[],[]
navigation_0389,navigation,6,system,"Chốt: từ City Hall đến City Hall, phương tiện car. OK không?",CONFIRM(navigation),,,"{""destination"": ""City Hall"", ""origin"": ""City Hall"", ""mode"": ""car""}",{},[],[]
navigation_0389,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""City Hall"", ""origin"": ""City Hall"", ""mode"": ""car""}",{},[],[]
navigation_0390,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0390,navigation,1,user,Đi tới Central Stadium.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Central Stadium""}}","{""destination"": ""Central Stadium""}","{""destination"": ""Central Stadium""}",{},"[""origin"", ""mode""]",[]
navigation_0390,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""destination"": ""Central Stadium""}",{},"[""origin"", ""mode""]",[]
navigation_0390,navigation,3,user,Từ Landmark 81. Đi ô tô.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Landmark 81"", ""mode"": ""car""}}","{""origin"": ""Landmark 81""}","{""destination"": ""Central Stadium"", ""origin"": ""Landmark 81""}",{},"[""mode""]",[]
navigation_0390,navigation,4,system,Bạn đi xe máy/ô tô/đi bộ/xe buýt?,REQUEST(navigation.mode),,,"{""destination"": ""Central Stadium"", ""origin"": ""Landmark 81""}",{},"[""mode""]",[]
navigation_0390,navigation,5,user,Đi ô tô.,,"{""act"": ""inform"", ""slots"": {""mode"": ""car""}}","{""mode"": ""car""}","{""destination"": ""Central Stadium"", ""origin"": ""Landmark 81"", ""mode"": ""car""}",{},[],[]
navigation_0390,navigation,6,system,"Chốt: từ Landmark 81 đến Central Stadium, phương tiện car. OK không?",CONFIRM(navigation),,,"{""destination"": ""Central Stadium"", ""origin"": ""Landmark 81"", ""mode"": ""car""}",{},[],[]
navigation_0390,navigation,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""destination"": ""Central Stadium"", ""origin"": ""Landmark 81"", ""mode"": ""car""}",{},[],[]
movie_0391,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0391,movie,1,user,Mình muốn đặt vé phim wonka.,,"{""act"": ""inform"", ""slots"": {""movie"": ""wonka""}}","{""movie"": ""wonka""}","{""movie"": ""wonka""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0391,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""wonka""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
movie_0391,movie,3,user,CGV.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV""}}","{""theater"": ""CGV""}","{""movie"": ""wonka"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0391,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,,"{""movie"": ""wonka"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
movie_0391,movie,5,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}","{""date"": ""tomorrow""}","{""movie"": ""wonka"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0391,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""wonka"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
movie_0391,movie,7,user,19:45,,"{""act"": ""inform"", ""slots"": {""time"": ""19:45""}}","{""time"": ""19:45""}","{""movie"": ""wonka"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0391,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,,"{""movie"": ""wonka"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""19:45""}",[],"[""tickets""]"
movie_0391,movie,9,user,2 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 2}}","{""tickets"": 2}","{""movie"": ""wonka"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0391,movie,10,system,"Chốt đặt vé: phim wonka, rạp CGV, ngày tomorrow, giờ 19:45, 2 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""wonka"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0391,movie,11,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""wonka"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""19:45"", ""tickets"": 2}",[],[]
movie_0392,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0392,movie,1,user,Mình muốn đặt vé phim inside out. 1 vé 22:00,,"{""act"": ""inform"", ""slots"": {""movie"": ""inside out"", ""tickets"": 1, ""time"": ""22:00""}}","{""time"": ""22:00"", ""tickets"": 1, ""movie"": ""inside out""}","{""movie"": ""inside out""}","{""time"": ""22:00"", ""tickets"": 1}","[""theater""]","[""date""]"
movie_0392,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""inside out""}","{""time"": ""22:00"", ""tickets"": 1}","[""theater""]","[""date""]"
movie_0392,movie,3,user,CGV.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV""}}",{},"{""movie"": ""inside out""}","{""time"": ""22:00"", ""tickets"": 1}","[""theater""]","[""date""]"
movie_0392,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""inside out""}","{""time"": ""22:00"", ""tickets"": 1}","[""theater""]","[""date""]"
movie_0392,movie,5,user,CGV. Mình muốn đặt vé phim inside out. Mai.,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV"", ""movie"": ""inside out"", ""date"": ""tomorrow""}}","{""date"": ""tomorrow"", ""theater"": ""CGV"", ""movie"": ""inside out""}","{""movie"": ""inside out"", ""theater"": ""CGV""}","{""time"": ""22:00"", ""tickets"": 1, ""date"": ""tomorrow""}",[],[]
movie_0392,movie,6,system,"Chốt đặt vé: phim inside out, rạp CGV, ngày tomorrow, giờ 22:00, 1 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""time"": ""22:00"", ""tickets"": 1, ""date"": ""tomorrow""}",[],[]
movie_0392,movie,7,user,"Không đúng, mình sửa lại: 2 vé",,"{""act"": ""deny+inform"", ""slots"": {""tickets"": 2}}","{""tickets"": 2}","{""movie"": ""inside out"", ""theater"": ""CGV""}","{""time"": ""22:00"", ""tickets"": 2, ""date"": ""tomorrow""}",[],[]
movie_0392,movie,8,system,"Chốt đặt vé: phim inside out, rạp CGV, ngày tomorrow, giờ 22:00, 2 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""time"": ""22:00"", ""tickets"": 2, ""date"": ""tomorrow""}",[],[]
movie_0392,movie,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""time"": ""22:00"", ""tickets"": 2, ""date"": ""tomorrow""}",[],[]
movie_0393,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
movie_0393,movie,1,user,Mình muốn đặt vé phim oppenheimer. Hôm nay.,,"{""act"": ""inform"", ""slots"": {""movie"": ""oppenheimer"", ""date"": ""today""}}","{""date"": ""today"", ""movie"": ""oppenheimer""}","{""movie"": ""oppenheimer""}","{""date"": ""today""}","[""theater""]","[""time"", ""tickets""]"
movie_0393,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,,"{""movie"": ""oppenheimer""}","{""date"": ""today""}","[""theater""]","[""time"", ""tickets""]"
movie_0393,movie,3,user,BHD.,,"{""act"": ""inform"", ""slots"": {""theater"": ""BHD""}}","{""theater"": ""BHD""}","{""movie"": ""oppenheimer"", ""theater"": ""BHD""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0393,movie,4,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,,"{""movie"": ""oppenheimer"", ""theater"": ""BHD""}","{""date"": ""today""}",[],"[""time"", ""tickets""]"
movie_0393,movie,5,user,18:30 BHD. 4 vé,,"{""act"": ""inform"", ""slots"": {""time"": ""18:30"", ""theater"": ""BHD"", ""tickets"": 4}}","{""time"": ""18:30"", ""tickets"": 4, ""theater"": ""BHD""}","{""movie"": ""oppenheimer"", ""theater"": ""BHD""}","{""date"": ""today"", ""time"": ""18:30"", ""tickets"": 4}",[],[]
movie_0393,movie,6,system,"Chốt đặt vé: phim oppenheimer, rạp BHD, ngày today, giờ 18:30, 4 vé. OK không?",CONFIRM(movie),,,"{""movie"": ""oppenheimer"", ""theater"": ""BHD""}","{""date"": ""today"", ""time"": ""18:30"", ""tickets"": 4}",[],[]
movie_0393,movie,7,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",{},"{""movie"": ""oppenheimer"", ""theater"": ""BHD""}","{""date"": ""today"", ""time"": ""18:30"", ""tickets"": 4}",[],[]
navigation_0394,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,,{},{},"[""origin"", ""destination"", ""mode""]",[]
navigation_0394,navigation,1,user,Đi tới Central Station. Đi ô tô.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Central Station"", ""mode"": ""car""}}","{""mode"": ""car"", ""destination"": ""Central Station""}","{""mode"": ""car"", ""destination"": ""Central Station""}",{},"[""origin""]",[]
navigation_0394,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,,"{""mode"": ""car"", ""destination"": ""Central Station""}",{},"[""origin""]",[]
navigation_0394,navigation,3,user,Từ Bến Thành.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Bến Thành""}}","{""origin"": ""Bến Thành""}","{""mode"": ""car"", ""destination"": ""Central Station"", ""origin"": ""Bến Thành""}",{},[],[]
