conv_id,domain,row_id,speaker,utterance,sys_act,usr_act,asked_slot,extracted_slots,state_info,state_book,missing_info,missing_book
oracle_movie_00415,movie,9,user,Lotte.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte""}}",,"{""theater"": ""Lotte""}","{""movie"": ""wonka"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00415,movie,10,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""wonka"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00415,movie,11,user,Cuối tuần. 19:45,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend"", ""time"": ""19:45""}}",,"{""date"": ""weekend"", ""time"": ""19:45""}","{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""19:45""}",[],"[""tickets""]"
oracle_movie_00415,movie,12,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""19:45""}",[],"[""tickets""]"
oracle_movie_00415,movie,13,user,2 vé Mình muốn đặt vé phim wonka. 19:45,,"{""act"": ""inform"", ""slots"": {""tickets"": 2, ""movie"": ""wonka"", ""time"": ""19:45""}}",,"{""time"": ""19:45"", ""movie"": ""wonka""}","{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""19:45""}",[],"[""tickets""]"
oracle_movie_00415,movie,14,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""19:45""}",[],"[""tickets""]"
oracle_movie_00415,movie,15,user,2 vé Cuối tuần. 19:45,,"{""act"": ""inform"", ""slots"": {""tickets"": 2, ""date"": ""weekend"", ""time"": ""19:45""}}",,"{""date"": ""weekend"", ""time"": ""19:45""}","{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""19:45""}",[],"[""tickets""]"
oracle_movie_00416,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00416,movie,1,user,Ok ok.,,"{""act"": ""smalltalk"", ""slots"": {}}",,{},{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00416,movie,2,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00416,movie,3,user,Mình muốn đặt vé phim wonka.,,"{""act"": ""inform"", ""slots"": {""movie"": ""wonka""}}",,"{""movie"": ""wonka""}","{""movie"": ""wonka""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00416,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""wonka""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00416,movie,5,user,Lotte.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Lotte""}}",,"{""theater"": ""Lotte""}","{""movie"": ""wonka"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00416,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""wonka"", ""theater"": ""Lotte""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00416,movie,7,user,Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend""}}",,"{""date"": ""weekend""}","{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
oracle_movie_00416,movie,8,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
oracle_movie_00416,movie,9,user,18:30,,"{""act"": ""inform"", ""slots"": {""time"": ""18:30""}}",,"{""time"": ""18:30""}","{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""18:30""}",[],"[""tickets""]"
oracle_movie_00416,movie,10,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""18:30""}",[],"[""tickets""]"
oracle_movie_00416,movie,11,user,2 vé 18:30 Lotte.,,"{""act"": ""inform"", ""slots"": {""tickets"": 2, ""time"": ""18:30"", ""theater"": ""Lotte""}}",,"{""time"": ""18:30"", ""theater"": ""Lotte""}","{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""18:30""}",[],"[""tickets""]"
oracle_movie_00416,movie,12,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""18:30""}",[],"[""tickets""]"
oracle_movie_00416,movie,13,user,Kể chuyện vui đi.,,"{""act"": ""oos"", ""slots"": {}}",,{},"{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""18:30""}",[],"[""tickets""]"
oracle_movie_00416,movie,14,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""18:30""}",[],"[""tickets""]"
oracle_movie_00416,movie,15,user,2 vé Lotte. Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""tickets"": 2, ""theater"": ""Lotte"", ""date"": ""weekend""}}",,"{""date"": ""weekend"", ""tickets"": 2, ""theater"": ""Lotte""}","{""movie"": ""wonka"", ""theater"": ""Lotte""}","{""date"": ""weekend"", ""time"": ""18:30"", ""tickets"": 2}",[],[]
oracle_movie_00417,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00417,movie,1,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00417,movie,2,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00417,movie,3,user,Mình muốn đặt vé phim wonka. Hôm nay. 2 vé,,"{""act"": ""inform"", ""slots"": {""movie"": ""wonka"", ""date"": ""today"", ""tickets"": 2}}",,"{""date"": ""today"", ""tickets"": 2, ""movie"": ""wonka""}","{""movie"": ""wonka""}","{""date"": ""today"", ""tickets"": 2}","[""theater""]","[""time""]"
oracle_movie_00417,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""wonka""}","{""date"": ""today"", ""tickets"": 2}","[""theater""]","[""time""]"
oracle_movie_00417,movie,5,user,BHD.,,"{""act"": ""inform"", ""slots"": {""theater"": ""BHD""}}",,"{""theater"": ""BHD""}","{""movie"": ""wonka"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 2}",[],"[""time""]"
oracle_movie_00417,movie,6,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""wonka"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 2}",[],"[""time""]"
oracle_movie_00417,movie,7,user,19:45 2 vé Hôm nay.,,"{""act"": ""inform"", ""slots"": {""time"": ""19:45"", ""tickets"": 2, ""date"": ""today""}}",,"{""date"": ""today"", ""time"": ""19:45"", ""tickets"": 2}","{""movie"": ""wonka"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 2, ""time"": ""19:45""}",[],[]
oracle_movie_00417,movie,8,system,"Mình chốt: phim wonka, rạp BHD, ngày today, giờ 19:45, 2 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""wonka"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 2, ""time"": ""19:45""}",[],[]
oracle_movie_00417,movie,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""wonka"", ""theater"": ""BHD""}","{""date"": ""today"", ""tickets"": 2, ""time"": ""19:45""}",[],[]
oracle_movie_00418,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00418,movie,1,user,Mình muốn đặt vé phim spider-man. 22:00,,"{""act"": ""inform"", ""slots"": {""movie"": ""spider-man"", ""time"": ""22:00""}}",,"{""time"": ""22:00"", ""movie"": ""spider-man""}","{""movie"": ""spider-man""}","{""time"": ""22:00""}","[""theater""]","[""date"", ""tickets""]"
oracle_movie_00418,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""spider-man""}","{""time"": ""22:00""}","[""theater""]","[""date"", ""tickets""]"
oracle_movie_00418,movie,3,user,BHD.,,"{""act"": ""inform"", ""slots"": {""theater"": ""BHD""}}",,"{""theater"": ""BHD""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00""}",[],"[""date"", ""tickets""]"
oracle_movie_00418,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00""}",[],"[""date"", ""tickets""]"
oracle_movie_00418,movie,5,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}",,"{""date"": ""tomorrow""}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""tomorrow""}",[],"[""tickets""]"
oracle_movie_00418,movie,6,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""tomorrow""}",[],"[""tickets""]"
oracle_movie_00418,movie,7,user,3 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 3}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""tomorrow""}",[],"[""tickets""]"
oracle_movie_00418,movie,8,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""tomorrow""}",[],"[""tickets""]"
oracle_movie_00418,movie,9,user,3 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 3}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""tomorrow""}",[],"[""tickets""]"
oracle_movie_00418,movie,10,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""tomorrow""}",[],"[""tickets""]"
oracle_movie_00418,movie,11,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""tomorrow""}",[],"[""tickets""]"
oracle_movie_00418,movie,12,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""tomorrow""}",[],"[""tickets""]"
oracle_movie_00418,movie,13,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""tomorrow""}",[],"[""tickets""]"
oracle_movie_00418,movie,14,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""tomorrow""}",[],"[""tickets""]"
oracle_movie_00418,movie,15,user,3 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 3}}",,"{""tickets"": 3}","{""movie"": ""spider-man"", ""theater"": ""BHD""}","{""time"": ""22:00"", ""date"": ""tomorrow"", ""tickets"": 3}",[],[]
oracle_movie_00419,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00419,movie,1,user,Mình muốn đặt vé phim inside out. Hôm nay.,,"{""act"": ""inform"", ""slots"": {""movie"": ""inside out"", ""date"": ""today""}}",,"{""date"": ""today"", ""movie"": ""inside out""}","{""movie"": ""inside out""}","{""date"": ""today""}","[""theater""]","[""time"", ""tickets""]"
oracle_movie_00419,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""inside out""}","{""date"": ""today""}","[""theater""]","[""time"", ""tickets""]"
oracle_movie_00419,movie,3,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""movie"": ""inside out""}","{""date"": ""today""}","[""theater""]","[""time"", ""tickets""]"
oracle_movie_00419,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""inside out""}","{""date"": ""today""}","[""theater""]","[""time"", ""tickets""]"
oracle_movie_00419,movie,5,user,CGV. 22:00 1 vé,,"{""act"": ""inform"", ""slots"": {""theater"": ""CGV"", ""time"": ""22:00"", ""tickets"": 1}}",,"{""time"": ""21:10"", ""tickets"": 1, ""theater"": ""CGV""}","{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
oracle_movie_00419,movie,6,system,"Mình chốt: phim inside out, rạp CGV, ngày today, giờ 21:10, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
oracle_movie_00419,movie,7,user,"Không đúng, mình sửa lại: 22:00",,"{""act"": ""deny+inform"", ""slots"": {""time"": ""22:00""}}",,{},"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
oracle_movie_00419,movie,8,system,"Mình chốt: phim inside out, rạp CGV, ngày today, giờ 21:10, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
oracle_movie_00419,movie,9,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
oracle_movie_00419,movie,10,system,"Mình chốt: phim inside out, rạp CGV, ngày today, giờ 21:10, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""21:10"", ""tickets"": 1}",[],[]
oracle_movie_00419,movie,11,user,"Không đúng, mình sửa lại: 22:00",,"{""act"": ""deny+inform"", ""slots"": {""time"": ""22:00""}}",,"{""time"": ""22:00""}","{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 1}",[],[]
oracle_movie_00419,movie,12,system,"Mình chốt: phim inside out, rạp CGV, ngày today, giờ 22:00, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 1}",[],[]
oracle_movie_00419,movie,13,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""inside out"", ""theater"": ""CGV""}","{""date"": ""today"", ""time"": ""22:00"", ""tickets"": 1}",[],[]
oracle_movie_00420,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00420,movie,1,user,Mình muốn đặt vé phim avatar.,,"{""act"": ""inform"", ""slots"": {""movie"": ""avatar""}}",,"{""movie"": ""avatar""}","{""movie"": ""avatar""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00420,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""avatar""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00420,movie,3,user,"Mình không tiện nói, hỏi cái khác được không?",,"{""act"": ""refuse"", ""slots"": {}}",,{},"{""movie"": ""avatar""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00420,movie,4,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""avatar""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00420,movie,5,user,Galaxy.,,"{""act"": ""inform"", ""slots"": {""theater"": ""Galaxy""}}",,"{""theater"": ""CGV""}","{""movie"": ""avatar"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00420,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""avatar"", ""theater"": ""CGV""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00420,movie,7,user,Mai.,,"{""act"": ""inform"", ""slots"": {""date"": ""tomorrow""}}",,"{""date"": ""tomorrow""}","{""movie"": ""avatar"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
oracle_movie_00420,movie,8,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""avatar"", ""theater"": ""CGV""}","{""date"": ""tomorrow""}",[],"[""time"", ""tickets""]"
oracle_movie_00420,movie,9,user,22:00 Mình muốn đặt vé phim avatar.,,"{""act"": ""inform"", ""slots"": {""time"": ""22:00"", ""movie"": ""avatar""}}",,"{""time"": ""22:00"", ""movie"": ""avatar""}","{""movie"": ""avatar"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00""}",[],"[""tickets""]"
oracle_movie_00420,movie,10,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""avatar"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00""}",[],"[""tickets""]"
oracle_movie_00420,movie,11,user,1 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 1}}",,"{""tickets"": 1}","{""movie"": ""avatar"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 1}",[],[]
oracle_movie_00420,movie,12,system,"Mình chốt: phim avatar, rạp CGV, ngày tomorrow, giờ 22:00, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""avatar"", ""theater"": ""CGV""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 1}",[],[]
oracle_movie_00420,movie,13,user,"Không đúng, mình sửa lại: Galaxy.",,"{""act"": ""deny+inform"", ""slots"": {""theater"": ""Galaxy""}}",,"{""theater"": ""Galaxy""}","{""movie"": ""avatar"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 1}",[],[]
oracle_movie_00420,movie,14,system,"Mình chốt: phim avatar, rạp Galaxy, ngày tomorrow, giờ 22:00, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""movie"": ""avatar"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 1}",[],[]
oracle_movie_00420,movie,15,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""movie"": ""avatar"", ""theater"": ""Galaxy""}","{""date"": ""tomorrow"", ""time"": ""22:00"", ""tickets"": 1}",[],[]
oracle_movie_00421,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00421,movie,1,user,Mình muốn đặt vé phim oppenheimer. BHD.,,"{""act"": ""inform"", ""slots"": {""movie"": ""oppenheimer"", ""theater"": ""BHD""}}",,"{""theater"": ""BHD"", ""movie"": ""oppenheimer""}","{""theater"": ""BHD"", ""movie"": ""oppenheimer""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00421,movie,2,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""theater"": ""BHD"", ""movie"": ""oppenheimer""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00421,movie,3,user,Hôm nay. 19:45 1 vé,,"{""act"": ""inform"", ""slots"": {""date"": ""today"", ""time"": ""19:45"", ""tickets"": 1}}",,"{""date"": ""today"", ""time"": ""19:45"", ""tickets"": 1}","{""theater"": ""BHD"", ""movie"": ""oppenheimer""}","{""date"": ""today"", ""time"": ""19:45"", ""tickets"": 1}",[],[]
oracle_movie_00421,movie,4,system,"Mình chốt: phim oppenheimer, rạp BHD, ngày today, giờ 19:45, 1 vé. Đúng không?",CONFIRM(movie),,,,"{""theater"": ""BHD"", ""movie"": ""oppenheimer""}","{""date"": ""today"", ""time"": ""19:45"", ""tickets"": 1}",[],[]
oracle_movie_00421,movie,5,user,OK,,"{""act"": ""confirm"", ""slots"": {}}",,{},"{""theater"": ""BHD"", ""movie"": ""oppenheimer""}","{""date"": ""today"", ""time"": ""19:45"", ""tickets"": 1}",[],[]
oracle_movie_00422,movie,0,system,Bạn muốn xem phim nào?,REQUEST(movie.movie),,movie,,{},{},"[""movie"", ""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00422,movie,1,user,Mình muốn đặt vé phim conan.,,"{""act"": ""inform"", ""slots"": {""movie"": ""conan""}}",,"{""movie"": ""conan""}","{""movie"": ""conan""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00422,movie,2,system,Bạn muốn xem ở rạp nào (CGV/Lotte/Galaxy/BHD...) hoặc khu vực nào?,REQUEST(movie.theater),,theater,,"{""movie"": ""conan""}",{},"[""theater""]","[""date"", ""time"", ""tickets""]"
oracle_movie_00422,movie,3,user,BHD. Cuối tuần. 22:00,,"{""act"": ""inform"", ""slots"": {""theater"": ""BHD"", ""date"": ""weekend"", ""time"": ""22:00""}}",,"{""theater"": ""BHD""}","{""movie"": ""conan"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00422,movie,4,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""conan"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00422,movie,5,user,Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend""}}",,{},"{""movie"": ""conan"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00422,movie,6,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""conan"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00422,movie,7,user,Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend""}}",,{},"{""movie"": ""conan"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00422,movie,8,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""conan"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00422,movie,9,user,Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend""}}",,{},"{""movie"": ""conan"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00422,movie,10,system,Bạn xem ngày nào? (hôm nay/mai/cuối tuần),REQUEST(movie.date),,date,,"{""movie"": ""conan"", ""theater"": ""BHD""}",{},[],"[""date"", ""time"", ""tickets""]"
oracle_movie_00422,movie,11,user,Cuối tuần.,,"{""act"": ""inform"", ""slots"": {""date"": ""weekend""}}",,"{""date"": ""weekend""}","{""movie"": ""conan"", ""theater"": ""BHD""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
oracle_movie_00422,movie,12,system,Bạn muốn suất mấy giờ? (vd 19:45),REQUEST(movie.time),,time,,"{""movie"": ""conan"", ""theater"": ""BHD""}","{""date"": ""weekend""}",[],"[""time"", ""tickets""]"
oracle_movie_00422,movie,13,user,22:00,,"{""act"": ""inform"", ""slots"": {""time"": ""22:00""}}",,"{""time"": ""22:00""}","{""movie"": ""conan"", ""theater"": ""BHD""}","{""date"": ""weekend"", ""time"": ""22:00""}",[],"[""tickets""]"
oracle_movie_00422,movie,14,system,Bạn đặt mấy vé?,REQUEST(movie.tickets),,tickets,,"{""movie"": ""conan"", ""theater"": ""BHD""}","{""date"": ""weekend"", ""time"": ""22:00""}",[],"[""tickets""]"
oracle_movie_00422,movie,15,user,2 vé,,"{""act"": ""inform"", ""slots"": {""tickets"": 2}}",,"{""tickets"": 2}","{""movie"": ""conan"", ""theater"": ""BHD""}","{""date"": ""weekend"", ""time"": ""22:00"", ""tickets"": 2}",[],[]
oracle_navigation_00423,navigation,0,system,Bạn muốn đi tới đâu?,REQUEST(navigation.destination),,destination,,{},{},"[""origin"", ""destination"", ""mode""]",[]
oracle_navigation_00423,navigation,1,user,Đi tới Central Stadium. Từ Landmark 81. Đi bộ.,,"{""act"": ""inform"", ""slots"": {""destination"": ""Central Stadium"", ""origin"": ""Landmark 81"", ""mode"": ""walk""}}",,"{""mode"": ""walk"", ""destination"": ""Central Stadium""}","{""mode"": ""walk"", ""destination"": ""Central Stadium""}",{},"[""origin""]",[]
oracle_navigation_00423,navigation,2,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""mode"": ""walk"", ""destination"": ""Central Stadium""}",{},"[""origin""]",[]
oracle_navigation_00423,navigation,3,user,Cho mình hỏi chút.,,"{""act"": ""smalltalk"", ""slots"": {}}",,{},"{""mode"": ""walk"", ""destination"": ""Central Stadium""}",{},"[""origin""]",[]
oracle_navigation_00423,navigation,4,system,Bạn đang ở đâu (điểm xuất phát)?,REQUEST(navigation.origin),,origin,,"{""mode"": ""walk"", ""destination"": ""Central Stadium""}",{},"[""origin""]",[]
oracle_navigation_00423,navigation,5,user,Từ Landmark 81.,,"{""act"": ""inform"", ""slots"": {""origin"": ""Landmark 81""}}",,"{""origin"": ""Landmark 81""}","{""mode"": ""walk"", ""destination"": ""Central Stadium"", ""origin"": ""Landmark 81""}",{},[],[]
oracle_navigation_00423,navigation,6,system,"Mình chốt: từ Landmark 81 đến Central Stadium, đi walk. Đúng không?",CONFIRM(navigation),,,,"{""mode"": ""walk"", ""destination"": ""Central Stadium"", ""origin"": ""Landmark 81""}",{},[],[]
